channelId,channelViewCount,subscriberCount,videoCount
UCrrExp9DvnvK1LN1nZ44V_w,11913202,107000,583
UCs2DTZsK_6t6JD-m3yTapxg,229569493,853000,1503
UCrcF-WKMYC2SB2d9VT4CKMw,22467257,259000,204
UCqN4aEOsXKlAyor84Yui7KQ,46964577,893000,394
UCrxl5NFcu5tDAY92spKVbgw,51534066,382000,993
UCqpNnEzmmlzBfdy3X0eMOMg,22917898,185000,562
UCuQcRJshRjmb3utgAwHoLQA,3658170,16400,243
UCu6HC8ahaPWqqfSvic7nWyQ,2076113,21200,106
UCs_ouz-Hdk1vQRofWi3JkDg,8275500,78900,1098
UCuaXQ8PXTU1pGZKhDw-V53Q,49194253,512000,138
UCsbSEW758I5Uow-5cCMUSow,139161646,571000,2389
UCsUwMmv30NYTIh-YpgosNag,83014,978,9
UCt7sv-NKh44rHAEb-qCCxvA,2190719748,9790000,2503
UCuYXY_qAY35GQjie3yAR73w,4012268,64200,50
UCs953ZDZHdPbZb6oRdJGyYw,847795,9840,44
UCun2qqzZOOVcuW9hZhaDxmQ,3896527,47700,173
UCv2u1432CnTCiLtvSFRKYNw,140416361,1950000,305
UCtmSa7tIixT9BqlE26zi-ZA,23510839,361000,230
UCu_97c8LGl_tvHfIIfOtM9A,138053092,1040000,712
UCsHwsZfCeCngX_EIE5Bioow,118264178,888000,974
UCst-F1upPxpie6i_jA6vpRw,115583000,1300000,428
UCt3F6cgknTvF9IGZPuDpoRQ,44929,37,58
UCtlKpMqKqkAJHzRTyxodbow,543014,2290,180
UCvWQOze3mZUVHgHUyCe4s-Q,18618045,77800,964
UCxaBdouObsZ7AlXpW1UUQ0g,3336809,33600,85
UCwF9qSsuZf38-n5zAstLGSw,1382657,8640,68
UCxmgr5R3dnsCaaAx2RI4Rqg,42138,306,6
UCv6TMyLhY9sKusmWIlnCDoQ,23519092,381000,104
UCwt1z4MjzidssIafOW-OWow,1748434,23600,46
UCvtgFNNLsg5hMOSVKFkpsdQ,133767,6450,22
UCvJ8leyn7YWgqmbmw1R5ZVg,195431668,551000,3115
UCwxkPMOdYr6MxKjyUPWCOuQ,19057138,192000,513
UCxPMmgSPJuduGSry6T0XvgQ,950842,838,267
UCwOCcE4enBgo4DenWHv0JYA,35304279,143000,114
UCvb_3WrGri7dqKP2j-EvcDA,65639375,337000,989
UCxzHsjoMD0lC3hF6ExIzFLg,1416763,13200,82
UCxqhUyZeCyL-2F94z-nCysQ,17101967,64600,465
UCwGX2cE21VPBEJ49hcprP9w,241538041,1220000,2404
UCx75thETeMfoWzG8_g-85Nw,1112605,27500,30
UCyQeVh82-EwLZJnZM0fQ-oA,50236479,829000,246
UCyfaTGs9nEv5K4EPwHNh7Gw,274696683,1230000,2557
UCzu2ExT0LgpP-v3UdC9VF8Q,16248241,316000,66
UCyEHIfXWmoh0qyJLxz4fOyg,19252515,102000,51
UCz6PEeVLG1TL6jMRTvSLm4g,13443835,96600,194
UCzH549YlZhdhIqhtvz7XHmQ,378865636,1460000,733
UCyHxVQEMAD5_kvoZEOO7w_Q,52662,408,32
UCzYC9ss2P77Ry2LzIDL5Xsw,5309011638,5230000,1797
UCzH-IRXHeF4jox0P4qBxWAQ,14955122,114000,489
UCzNu79N8Lq1wUY52MkhWKSA,491788342,1420000,5829
UCy6QO3m8cPRqHiK85KxVl9g,22986259,126000,329
UCzmwnZ_ZElg6kuE6e5QS4pg,26797032,212000,320
UCyQobySFx_h9oFwsBV0KGdg,467624079,858000,9787
UCyoLK278J8j5e4MpMT5WOyg,6210125,41000,175
UCy5Fh-VdbzY80hLww2mORPA,12038792,137000,309
UCzlXf-yUIaOpOjEjPrOO9TA,216050843,963000,720
UCz4VMt_ZAVPf9jykWTcEwAg,2647987,29100,298
