videoId,videoViewCount,likeCount,dislikeCount,commentCount
xcl5Y-pxqo4,43122,5902,61,470
xfC7gsONmaE,1302381,23564,1079,3316
xob0UcqyCHk,10327,242,5,56
xxJE2_ov4SQ,31822,9273,70,339
y1kfYpemuB0,51978,135,51,14
yFCZQe4coe0,626798,23871,490,2876
yiB86xMROV0,168806,3716,148,841
z0RY_0YnNmk,31889,2052,36,313
zWx9zid8uCo,517384,40040,470,2998
z_kyfCEn4ec,199644,4257,106,673
zr0VaTJDB8c,187361,7580,504,1269
zspSoYXt4Go,15651,390,16,105
