videoId,title,channelId,channelTitle,uploaded
S--FveQ5wRg,Google Home Hub - Top 10 Tips and Tricks,UCxT5mkudJ13rIQ9eB9zWHdg,Daniel Westow,2018-12-22T23:01:54Z
4sIfLeVzMxM,"Google Home | Hey Google, let&#39;s get spooky",UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2017-10-25T22:07:46Z
h8Gc0wN6T0o,"Google Home, Siri és az OKOSOTTHON S03E19",UCRJovKcgUL7QumDE1YsLqzg,Magyarósi Csaba,2019-02-13T07:03:49Z
EU0vHTl9uFg,Apple HomePod vs Google Home Max,UCFfCqe7b9YiDk2ZiAG8UIGA,Flossy Carter,2018-03-02T10:16:55Z
85z8bxrH-d4,Google Assistant Accessibility Videos: Make Calls on Google Home,UCK8sQmJBp8GCxrOtXWBpyEA,Google,2020-03-26T19:41:27Z
T52Blhps_U8,Google Nest Mini 2 akhirnya Resmi di Indonesia,UCWnpibjY9_BoVROPa5PgRZA,TMgadgetID,2020-03-03T05:30:27Z
MwAEhYw1TC8,🔉 Configurar GOOGLE HOME MINI en 5 MINUTOS ! 👍 UNBOXING en ESPAÑOL 🇪🇸,UCW4GKAd8nUFjZG9fTdhfznA,Alberto TV,2019-07-05T18:00:05Z
cBwP4QGpUHk,Nest Audio review: Is Google&#39;s new smart speaker any good?,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-10-05T12:00:39Z
rlIw0AB-Ceo,Conecta tu Tv Samsung a Google Home,UC_I9I7SdgFLaBZDG0o6dxCg,FeliTech,2020-01-12T21:00:08Z
OFA7KG1SvUk,10 Funny Questions to ask Alexa and Google Home This Diwali | Hindi | Part 3,UCL5et1s49vM1uia_iEKbfwQ,TQnet,2020-11-08T12:46:55Z
