videoId,videoViewCount,likeCount,dislikeCount,commentCount
hkIqcfE2xJc,247432,8645,428,635
hnmCwsmHiks,95735,1110,31,187
hqzuN2aLzOY,1122,32,2,5
hsNfqeyEBsA,36050,1383,32,121
hulSXjDGHmc,105200,10245,135,535
hzCxbcaluHQ,621319,24987,900,3838
iHq6JCP3VPg,207529,4460,93,685
iaOSwlraHxc,13222,129,12,30
ikNKp-HWvi0,32860,779,95,134
isDuKxBaQCk,60419,1514,55,172
isDwRQeXgcE,32159,479,22,200
ittnQcHe7dg,60574,2249,87,279
j0TVgxaLmhs,497192,13749,425,1953
jDMkluEeCS0,75498,3005,92,369
jDwpCBxpVNE,268,34,1,46
jHW_4GtysGU,73662,7848,83,472
jUCHe3yoE58,445450,22414,655,1680
jbChyKamkig,100391,2940,65,456
jfcXi84Sthw,22197,461,15,120
jgjLWCgrhXc,29283,820,25,286
jiqAijH8U0o,70516,3507,65,241
jos-IMROVuU,49733,2413,72,303
juwfMuX_sKY,49216,2114,41,264
jwDm_ECWLls,55708,7711,142,755
kA_A-IhuRzg,35039,416,33,216
kKg76AEFke8,64194,843,60,198
kL6R-aq2SY4,84299,692,17,325
kNwwGmLSnD8,74775,1693,39,275
kSxAgfLpmwo,34858,958,30,430
kTA9V4WWDLQ,85662,7614,43,268
kUL2bzq_iPE,452027,20394,716,1786
k_TaY-hPpUk,91727,3258,195,218
k_oV0GnuuB4,69878,701,48,53
kchTiYnjrXc,230721,5789,205,938
kdrW4UgIozk,216908,6326,170,777
ku83x6kx8WA,191608,4968,180,647
kvjcVtRWAoQ,86093,3474,68,521
kvrr3hRTpqs,231685,2585,236,290
l-9jT9QU8aU,29904,1235,10,103
lD7ypiZBayw,10152,179,3,15
lEi2H42qyjU,155053,4644,68,97
lPR2oTmZTWg,42000,1069,31,240
l_C71Id4c6c,54759,2277,36,344
llQ9Rj-Mp3s,93784,2291,50,721
lo0WEuh9g8g,55334,2055,59,533
lohmYNFdBwo,778638,13962,532,1336
lquZJyVj3-I,106902,1320,53,125
lse6uVcoyd4,23790,1820,82,212
lv1DeH30DUk,117861,2534,85,443
m6kiGDb2k1U,56140,2125,61,461
m9imU9VnUnU,17599,150,20,55
m9jbVsPjFG4,767523,28204,436,1331
mHc0jG6YqhM,97731,2889,701,807
mPAX9td-nfY,1088,54,2,4
mRU-2ZmV79Q,352,19,0,8
mTTvIUGEVtw,66760,2854,117,756
nF7qAC0rTPQ,23330,935,60,86
nFZuOcscRLY,624,17,3,9
nnCPGvTduS0,306886,20388,375,1243
nr8Um2aJr2c,502324,37550,709,3330
nwp5Iv85pj8,28751,1223,66,195
o4IgyZ8xilc,174427,2126,146,851
oEulTCmc700,761251,17374,476,1147
oGQFamF3oJ0,28510,621,131,103
oTcSyrldj1E,109,27,1,28
oa6zIEOQw_U,471723,11125,633,1354
oajotit-fF8,43381,709,49,150
ohvCa8JLB9k,611,63,6,57
olRCc5pcQ74,378,19,1,10
olViN01_Loc,353,21,0,16
p-KeyAg8cMc,544108,16031,1107,911
p-jmy_Iy4xk,2946,87,1,6
p4RvAEeQ-0A,168940,1098,239,430
pOPfFcAw7mI,444357,13529,306,1691
pkl2hv7P7dY,72921,511,27,139
ppNebiuYgF4,24820,231,14,83
prfRJsIb1rc,13648,500,25,172
q7EKIlZ8Gyo,37780,1204,25,226
q8brN7gsz5s,338630,7807,636,772
qDM5Gh87-GY,152743,6555,148,348
qIoSKsM38-A,15311,228,87,137
qyNs7Cfxinc,1418,32,2,1
rC1BctE96Pw,42646,670,38,185
rO5V_Gm9vZw,95973,3212,123,518
rcfItdQddZE,728951,24370,632,1546
rdW5NVdLPGg,47545,2620,107,361
rjtB64DpZiw,59715,958,29,126
rlDGHoRzBw8,259,12,0,4
rllK3Nefrj0,146278,5824,207,445
ro8XveV3WJU,169759,4160,114,427
rqbIVe0kE48,221179,5136,244,1068
rrE90tA5nnk,119296,9376,252,308
ruP_GWmNyWg,147889,3452,80,418
s0I7M8fsGNc,795255,21140,674,4090
sGOBgC54iR4,92283,1985,67,362
sMOL1HiUG5E,84,3,0,1
sQNNIINIhOM,191054,3741,202,780
sRDCwAMooXY,25808,931,48,131
scnn_9HFFUA,1363,105,1,20
srzMgYRU8_I,30965,359,26,64
st_E5gxcJDs,104566,2045,56,179
sycXWPOCYTI,242660,3371,407,487
tNbYULTpluk,115567,2352,55,313
taQ_UGfxsOM,1551,127,3,19
tdj-54TRv5w,106608,2362,105,458
tev6pupEs3o,273229,908,376,97
tjGy1pMk_Yk,26491,1705,78,320
tvWmXu6eSyU,48585,2202,51,522
u1e3Jgwt_H8,695,15,2,9
uRroN3DB7ZU,105326,4681,44,947
uWwQJAUOBoY,482758,27801,267,1373
ubYYvupKKrA,183228,1823,156,49
uhi6RotI2dI,68669,1580,67,417
uixmUHxG5Kc,63829,5178,92,320
uj9cmiFdcU0,156597,3198,376,680
umxk75wJs2g,11869,361,10,32
uoPp0QwQlDo,120808,4112,74,420
v5CR-O-ur2A,101482,3478,181,342
vBBPtk4dWIo,165837,1873,158,578
vQIh1cNmX9k,105440,2488,42,368
vTgA1gNEBkg,3958,95,3,18
vaOzYu7ZlQk,69022,456,19,39
veDK9Amakjo,234362,5912,188,914
vg2APFDM2vA,3720,281,99,174
vso1u9xHt0Q,2338,170,48,84
vvudtYhIZK8,21206,390,28,48
w1gElMRBZis,30199,560,19,116
w5_oaQbgW3I,63164,2455,134,354
