videoId,videoViewCount,likeCount,dislikeCount,commentCount
rmzZcjZ7IN8,174396,2263,237,488
rn5iTBipODo,49077,3734,1026,2258
rn6cyiHl43c,121282,10369,144,1118
sEtuQM4dYdY,25178,783,27,63
sLvOTFIHCG4,164675,7855,112,620
sRVMkAhJauU,860,54,1,15
sddqg_jq7Ck,32782,831,43,42
siHezfz4bmY,293513,5497,127,1767
t1NXVOZdW5c,3590,38,4,6
t3VM6RPJ8BI,1725,91,1,49
t6yQwLuoO3w,349344,13788,230,1442
tISXPaQpL2Q,61114,838,77,177
tNg3oYUZYNk,86080,2245,173,1047
tPJAwlSopc8,721,58,2,30
tPzFWM_Xrrw,16716,710,29,234
tXLn9bugnGE,1101775,80460,1945,2907
tZjtwz3zKqE,116818,1058,64,45
tasVFt9-JeA,83799,3336,177,1729
tbRxy30PRmM,385897,4557,909,228
te8KE71ndso,388969,4766,399,684
tfhof7J9HTw,102919,1800,65,303
tirNbkEXZII,899850,10509,834,602
tzYUbaJ7gdA,135273,3728,110,787
u-hhYH2qDcQ,295,17,3,1
u3RTMU8x8p4,20572,1893,47,190
u5UhSixpPJo,47736,72,18,61
uGJUWqjxf2Y,7250,568,13,56
uXmLRMQomwc,3168,9,8,20
uZC2gPefm8E,129992,2100,121,261
ufsVztVTQWg,14625,1262,16,852
uxj-XodurOA,49988,2067,61,175
v1dBud5Fie4,59240,2058,24,402
vGN4aXCuGuU,812532,9330,469,1690
vHS_3qi0kXg,818918,17611,549,1584
vIE_nwpeYP4,419924,5791,267,876
vYLcQAyDkUQ,54034,2129,71,135
vZxiI7AUUwg,1072611,34356,1558,3940
vczJFAABEkg,789,103,1,29
w1xcxC_MQzE,140770,3560,55,393
w46qYPrgK70,14611,356,33,303
wPJfFANr2RI,55693,3901,51,241
wVRjy1ihscA,534968,16121,249,1862
wxo6uIox2n8,264614,6014,647,202
x27ebzuQcHM,572107,61575,708,4303
x4eTfrx2Wvo,1271,73,4,31
x5MhydijWmc,480054,7886,183,1000
xCSnwU2c29s,113,7,1,4
xdDNWxTppVk,543540,18353,1573,1932
xwUDt8aaYMk,139280,1505,64,169
y6a3uR_ag28,30443,469,28,368
yCYuNgBjPGQ,327103,2022,284,582
yO3meGBLlgc,229411,9100,453,2556
ysvDYuNBhtM,19163,561,20,111
z7zgwmD_puI,1058,119,13,0
zEZbfww129k,141801,4845,139,459
zKWU0gEM2C0,620,69,2,9
zQd7lyXW3VQ,14356,35,56,6
zaEevccnrrs,66994,1970,60,288
zegVevzqlm8,100031,4139,233,268
