videoId,videoViewCount,likeCount,dislikeCount,commentCount
r-MSfhYhNuo,16566,925,53,981
r1HbGf2R7yk,371937,14082,633,7585
r5IRJzfuHE4,19381,1506,67,347
rDCndx5W6PQ,29216,3769,40,75
rdndexS8S9k,51226,1519,30,358
rhvz0_VPlZg,8726,698,49,319
riXwubUwcH4,28443,2706,67,290
sMCcsSzSMws,619243,32493,1005,4951
sSUx54kmUD8,274895,16364,1234,1203
sZ16fsn4Jog,92468,5878,461,2058
sZPoZpOzRxY,19633,68,17,19
sdBZ3nqn6vw,395536,38547,2996,3616
smcND3jBtvo,589335,3997,712,253
t93jNM3bjMs,31606,1320,105,118
tICZnS_mp9E,31570,1375,277,201
tId1p7k2r4o,318579,16010,282,1207
tM-Y-q1wHzY,10626,864,63,240
tVZNl-3RriQ,12209,182,13,126
tYPLdPgbHbQ,51310,2302,94,216
t_L-SGDto70,96047,7345,148,795
tcohQJH_WJU,411811,29607,2325,2711
tf5B7idvbVo,19446,1299,115,428
tik4yT3SIGw,424773,19125,425,868
ts8nOCgDJUs,447661,38649,1123,2076
ttZIxgswQAE,29773,1439,138,1724
uYeaHASgQZ8,35384,3940,50,281
v1wYxc26RVY,18796,1100,66,788
vCM3Z-AVQrA,757562,10064,135,411
vClPN6yW4pk,35991,2983,163,621
vQY2STOADOE,66133,292,38,25
vddgByPt2fY,132094,6856,288,1754
vhA0k0UY4T0,15953,280,18,20
viXH_qcuqHQ,293417,4009,911,396
vlH50AZFPKg,6212,957,42,50
vrzJnd8Cz2k,42049,2240,130,573
vxHzaryQzj8,205976,7143,1022,1929
w8lFvgATpH4,143428,3572,474,1423
wGVCNEsIN7k,83599,4826,364,895
wQBaZJh8P7Q,103717,3513,756,1507
wSS8ssTKLgA,79529,5346,285,949
wabTpR0A3l8,378205,12702,275,2361
wnOF7yOr9Ko,67106,2816,118,678
wtH6h6hsW-A,259936,32910,430,1657
x0bfJwJR3wI,49893,1320,460,462
x9xmwlxCFbY,13926,909,17,126
xhbU6HbeYSo,13111,552,92,205
xoDMb89aI1I,49454,2485,176,115
y08yvn6WtAQ,12599,944,14,336
y0H9g64N6q0,17561,1021,28,340
y6wCMIREZgc,664266,13536,336,2578
yAQnmITbbJg,34698,1714,61,339
yEa56iNs8-0,67158,4237,335,930
yHLAhPAvAec,204257,4683,170,325
yLWnyCDqAq4,278728,10035,282,2449
yTzZ4axBJdg,15007,1286,12,181
ydlYO2ZB6BE,42050,2290,181,243
yhj4qlItES0,747483,15938,1551,4896
yn01_B_SWxQ,20028,1163,77,327
z-urPRxk8LI,34054,2596,162,674
z0Cd0q21nc0,107010,4195,193,1177
z428MolYgZ0,80222,2556,168,900
z7Cii13GuTY,40653,2542,123,773
zA8n3shPEgA,10197,1796,29,147
zCPigsCrqLg,231858,8442,2302,3365
zXIhMK9bEA0,61064,534,30,157
z_ZQIP2uR4k,457863,34189,2086,21604
zceF-vRF1dA,26378,2391,55,670
zlXvHMXRVGY,132635,6137,154,2252
