channelId,channelViewCount,subscriberCount,videoCount
UCxHiBALGm5NnpeCVpnN7TUw,919646,1770,380
UCyfaTGs9nEv5K4EPwHNh7Gw,275412291,1230000,2563
UCzeCqk9W3wJGZeoWX50jqrA,15146,217,226
UCzNu79N8Lq1wUY52MkhWKSA,494074612,1420000,5840
UCzGMBzt6UOMoQe_dqOfShZw,44714515,383000,736
UCz1qjHVGy5hxX2jTA1T8QcQ,616,19,3
UCzNhowpzT4AwyIW7Unk_B5Q,2693755308,4530000,10457
UCyzLojKlQS82DipEQgEkCRw,405768,296,231
UCzfaZDsef1ZfqcGMR7sNQ-w,87943442,401000,1937
UCyoLK278J8j5e4MpMT5WOyg,6273984,41500,176
UCz8QOKvQ0WW476fCehHiS1A,17685448,142000,308
UCzoSWTYCFvrcOkueScmXLUw,1695863,11800,271
UCza8ZlL0pYIMwY9TTsdUOGw,15320262,117000,140
UCzlXf-yUIaOpOjEjPrOO9TA,216793813,966000,722
UCzDWw2UxGRzB9kTeYRSfwkQ,11118467,15100,1479
UCyzR9HKyrqfyoAhLoRLesZQ,221982,1380,136
UCzIO0iX4yKW2P4NkmmKq1PA,31274189,128000,831
