videoId,title,channelId,channelTitle,uploaded
_r1MXRWgM8U,iPhone 12 Event - Alles wichtige!,UCF_n906__yoMtxZQtmqmZbA,iKnowReview,2020-10-13T19:30:06Z
ePKTBDhCiis,IPHONE 12 PRO CHEGOU ! Português BRASIL,UCJY41yD2uXdj3sV-8sMOcGw,K Tech,2020-10-23T22:00:28Z
8I6lDGIK_Lc,iPhone 12 Pro Max - iPhone 12 Pro - iPhone 12 - iPhone 12 Mini || الحبايب كلهم متجمعين,UCVJMlu9ObMGjDBkpTZkwpRg,Yehia Radwan يحيى رضوان,2020-11-14T18:51:10Z
Fl6LV8fNU6I,"สรุปเปิดตัว iPhone 12, iPhone 12 mini, iPhone 12 Pro, iPhone 12 Pro Max รุ่นไหนเหมาะกับใคร? | LDA",UCsHwsZfCeCngX_EIE5Bioow,LDA World,2020-10-14T01:28:31Z
EFH8QMojJUI,แนะนำก่อนซื้อ iPhone 12 ทุกรุ่นแบบสั้นๆ รุ่นไหนคุ้ม และ เหมาะกับเรามากที่สุด ?,UCQ-6HE34kpItHWDFFZT4kCA,GU ZAP,2020-11-22T10:30:01Z
fZRMEEUNN70,"iPhone 12 Mini &amp; iPhone 12 Pro Max Unboxing ⚡ Mini is So Tiny, Max is So Big",UCEPL07qzVsOcHd3sMUws65g,Trakin Tech,2020-11-09T14:31:27Z
FDTblqs8rtQ,iPhone 12、iPhone 12 Pro 該選哪支？拍照、手感、外型等使用體驗一次告訴你,UCAr4MVsPBKjhg5eLDDpbDFg,電獺少女-女孩的科技日常,2020-10-29T02:38:13Z
IIRmTuwVweo,ROMPO IL TELEFONO DI DOMINICK E LE REGALO IL NUOVO IPHONE 12 PRO MAX! *sorpresa alla mia ragazza*,UC0zUezMTgb3yqxwFz2djmYw,DinsiemE,2020-11-13T13:30:00Z
UCGIvN-Bdc4,【Joeman】今年最有特色的iPhone！iPhone 12 mini 開箱！,UCPRWWKG0VkBA0Pqa4Jr5j0Q,Joeman,2020-11-24T10:00:12Z
GXBzfeG7jQI,MEU iPHONE 12 PRO MAX CHEGOU ‹ EduKof ›,UCmrAdc8HKdprnWZ8wsusmnA,EduKof,2020-12-01T20:30:03Z
f_y47kOuv6k,IPHONE 12 - PINAKAMURANG PRICES NAHANAP KO SA ONLINE,UC4hQDT1yzyH0KeSKAPJqeMg,Unbox Diaries,2020-10-27T09:02:28Z
NSlskXruTug,Why I&#39;m RETURNING My iPhone 12 Pro Max. They Fooled Us!,UCrI6_31b1OHRE62BHTMYN0Q,TechTablets,2020-11-16T12:41:00Z
XnKXQdbC5nU,"iPhone 12 mini &amp; Pro Max: Unboxing, Größenvergleich &amp; Gewinnspiel!",UC173FCaSv6VvqDxuoinDr3g,Felixba,2020-11-09T14:00:05Z
s4H6IUAk64g,"Trucos RAROS que NO CONOCES iPhone 12 Pro Max Unboxing, DIY Fundas Cool, Hacks Virales con MAPHIE",UC_wpwDvT7v6iYzaP6cMICbQ,HellomaphieMX,2020-11-15T23:10:42Z
nNlKNYofu3c,Ehrliche iPhone 12 Werbung,UCwCpW0IbR0Z2WJryfENq7jw,Phil Laude,2020-11-22T10:00:18Z
