videoId,title,channelId,channelTitle,uploaded
bqZuoAq0sT0,EMPEÑO MI XBOX SERIES X Y ME DAN MUY POCO...,UCr6U90SjEcVfNbj0UAGRFtA,Expector,2020-12-05T00:30:02Z
w8lFvgATpH4,Xbox Series X MAJOR problems Follow up! My PS5 now has problems...,UCZFJqMf_h9F3yfjLtrl0frA,Mark's Tech,2020-11-15T18:13:29Z
iavjD0ZDWsU,Xbox Series X One Month Review | Worth it vs the PS5?,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-11-24T14:00:09Z
YuDwOlT1bvk,2020年什么主机值得买？PS5、新Xbox和Switch购买前瞻推荐,UCAQmUESq4GxO1b_iBCrYlTA,Dio Chan,2020-02-04T04:40:42Z
g9XgzbYGoVw,Xbox Series X/S Can Play More PS2 Games Than PS5 - IGN Daily Fix,UCKy1dAqELo0zrOtPkf0eTMw,IGN,2020-12-02T22:51:30Z
69a4Ea_F1Cs,LA MIGLIOR CONSOLE: Playstation 5 o Xbox Series X?,UC_eA572lBzVkpXhoeWnqSKQ,Quei Due Sul Server,2020-12-02T17:38:16Z
V4qOe3VK1Eg,Xbox Game Pass Update | November’s BIGGEST Additions,UCozZmz40Oc6NYD4JtZJgO8A,Xbox On,2020-11-29T20:00:02Z
AVcHXTXKd7w,19 Xbox Series X|S hidden features &amp; settings you DIDN’T KNOW!,UCozZmz40Oc6NYD4JtZJgO8A,Xbox On,2020-11-20T20:00:03Z
zlXvHMXRVGY,PS5 &amp; Xbox Series X Sales Surprise In Japan And GOTY Nominations Cause Controversy | News Wave,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2020-11-19T13:00:14Z
Brts-pWpV3Q,Купил Xbox Series S - Обзор некстгена за 300$ | Что не так?,UCNCeU8hmEmPXU3W_rSs3DYA,IT Sreda,2020-11-12T07:00:01Z
OGNgWT3ZEHI,GameCube Games On The Xbox Series X...How Do They Play?,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2020-11-28T15:47:50Z
DapiacYufcA,XBOX series X. La MIA recensione! E CONFRONTO Series S,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-11-22T17:00:03Z
vddgByPt2fY,Playstation 5 vs Xbox Series X | Bu neslin kazananı kim?,UCOFafpmI_dt8SxisbKniN4A,Mesut Çevik,2020-11-10T19:17:13Z
bsqO6mfRhuc,"Xbox Series X: La consola más poderosa de la historia | Unboxing, juegos, controles",UCTVlEYIot8eHlhSlziENlog,elgranqenk2,2020-11-21T04:11:04Z
6YXGUoVfMN0,Xbox - December 2020 Games with Gold,UCjBp_7RuDBUYbd1LegWEJ8g,Xbox,2020-11-24T16:00:03Z
OH8fz9pnE64,Microsoft официально КУПИЛИ Bethesda! The Elder Scrolls 6 будет ЭКСКЛЮЗИВОМ Xbox Series X?!,UCUKozrdkGiiw_MkUSjqssGQ,Культас ЖИВЬЕМ,2020-09-21T16:32:31Z
fnCPp00_ITM,Das Scheitern der XBOX One,UCMXLdjrQi4JzY0NNvCdUEUQ,Ulti,2020-08-30T10:15:02Z
VxPUXRUYshU,Xbox Series X | S : TEST ET COMPARATIF,UC-pdFydi9ooxEfATh3KoiIw,STEVEN,2020-11-13T17:30:02Z
4zHAFzeBSP4,PRVI PUT KORISTIM XBOX,UC8GI5pTnHATgRK6vgWhu_-A,Cile ST,2020-06-03T11:55:23Z
m14e6UXQIts,PS5 VS. XBOX SERIES X | RECENSIONE DI UN PC GAMER,UC6NpRkanSBgQVdPZs_y3aKg,Prodigeek,2020-11-22T16:00:37Z
YkGNlVfQvNs,Skyrim Mods on Xbox Series X Make it The Ultimate Console Version,UCKy1dAqELo0zrOtPkf0eTMw,IGN,2020-11-30T13:05:00Z
