videoId,title,channelId,channelTitle,uploaded
gQ9-Lh0_WNg,Microsoft Surface Duo Full Review,UCR0AnNR7sViH3TWMJl5jyxw,Jon Rettinger,2020-09-12T18:45:17Z
yyaKUhQ1SYA,Samsung Galaxy Z Fold 2 vs Microsoft Surface Duo,UCtVGGeUqfVHOK4Q6nAwYO3g,LaterClips,2020-09-02T16:00:15Z
dDGVI_U0w_A,"Microsoft Surface Pro 7 review: USB-C upgrade, battery downgrade",UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2019-10-23T12:00:10Z
X66NZhkQZWc,Surface Laptop 3 (13.5 inch): Chiếc Laptop Đáng Mua Nhất Của Microsoft! | ThinkView Đánh Giá,UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2020-02-09T12:15:52Z
itVi0ksU_jw,Microsoft Surface Book 3 Review,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2020-05-24T19:10:08Z
Hbxgwt-cTDc,รีวิว Surface Go LTE - Surface Go รุ่น Top พีซีลูกผสมในฝันของ MS,UCJlOnX-HusdlrRB7YYjbd3w,iT24Hrs,2019-04-30T12:00:06Z
hsGLMAquEaY,Do(n&#39;t) Buy the Surface Laptop Go,UC1IQIspOkCeV3WnYm32SBFQ,This Is,2020-10-13T13:57:17Z
180EU52FLe0,รีวิว Surface Go โน้ตบุ๊คกึ่ง Tablet ราคาหมื่นต้น ๆ | LDA เฟื่องลดา,UCsHwsZfCeCngX_EIE5Bioow,LDA World,2019-09-23T01:12:19Z
yv4hOpco-QI,Microsoft Surface Headphones | Behind the Design: Surface Headphones,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2019-09-19T16:00:35Z
ixrC6qtMEjE,Microsoft Surface Duo review: I just want my old phone back,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-09-10T13:00:11Z
uGmHD0auaoA,Apple iPad Pro 2020 vs. Microsoft Surface Book 3: Full comparison,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-08-26T14:00:52Z
zXpb9X8kcRM,Artist Review: Microsoft Surface Go (or No-Go?),UChnHyDgcXn2svxoAMAzRwtQ,Teoh Yi Chie,2018-10-18T19:00:06Z
KEQAAedOuQw,Microsoft Surface Laptop Go Review // This is Special!,UCVlMUh4WsDQvOxCJJXmWwdw,Matthew Moniz,2020-10-13T13:00:04Z
5Ljn-PQgIbQ,Surface Duo – Available Now to Do One Better,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2020-09-18T14:09:35Z
xpm4EvYfMHI,Another Mistake? - Microsoft Surface Go 2,UCR0AnNR7sViH3TWMJl5jyxw,Jon Rettinger,2020-05-22T19:00:23Z
Pr2QsBFx24o,Microsoft Surface Pro X | How to stay productive and in your flow,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2019-10-02T19:14:42Z
yyd3N54OjEE,Microsoft Surface Go Handwriting &amp; Note Taking test,UChnHyDgcXn2svxoAMAzRwtQ,Teoh Yi Chie,2018-10-20T04:00:03Z
ec2wIP64eoI,Microsoft Surface Pro 6 - полноценный планшет на Windows 10 Pro. Обзор и опыт использования,UCJHTQG_K8l2A2ZE4ohxcLyQ,ProTech,2019-03-10T08:34:26Z
zZ-sstNtOwk,Microsoft Surface Go 2 REVIEW - Should You Buy It? | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2020-05-29T14:09:04Z
nhpsJHdgi8M,Microsoft Surface Duo Detailed in 35-Minute Video,UCtVGGeUqfVHOK4Q6nAwYO3g,LaterClips,2020-08-16T16:00:13Z
yq0Nd-rArrE,Microsoft Surface Pro 7 Review: Watch Before You Buy,UCEXWYtpwPTXYThCOKLNquWw,My Next Tablet,2019-11-21T12:00:17Z
3-fxJy0xB9A,2020&#39;s BEST Laptop - Microsoft Surface 3?,UCiWe-JhZJL3cGpFsZNyU7uA,Recharge,2020-02-12T09:31:18Z
bQGwd4bMfho,"Microsoft SURFACE PRO X, LAPTOP 3 e NUOVO 7 Anteprima",UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2019-10-22T10:30:01Z
eShF-PFQfAk,Microsoft Surface Laptop 2 Teardown!,UCHbx9IUW7eCeJsC4sBCTNBA,iFixit,2018-10-18T17:12:57Z
