videoId,title,channelId,channelTitle,uploaded
mJqk2SMJmXc,Apple M1 13-inch MacBook Pro Review: M1ND BLOWN!,UCzmwnZ_ZElg6kuE6e5QS4pg,Brian Tong,2020-11-17T16:21:02Z
816Kh1vBYZ4,New Apple Silicon MacBook Air &amp; Pro — Reacting to Massive Leak Bombs!,UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-11-03T21:56:20Z
VzXzxBcoPDU,"TRỜI ƠI, Macbook GIÁ SIÊU RẺ cho sinh viên và người đi làm nè anh em",UCvJ8leyn7YWgqmbmw1R5ZVg,Dương Dê,2020-03-14T03:15:02Z
LVa23uaeKQE,Harga 8 Jutaan !! 3 alasan untuk Membeli MacBook Air 13 inch 2017 di Tahun 2020,UC6FLHdX8fsZJhGj7zxxdJ9Q,iamcherish Apple Pro,2020-02-14T10:30:12Z
szkye7j0RvI,新MacBook Pro体验：对比Air怎么选？14寸何时来？,UCT1YrR_CLpwosODYagzhm7Q,钟文泽,2020-05-12T02:00:08Z
780HBTxh2KM,Review Macbook Air 2020: Paling layak dibeli!,UCBvm1cIxI2CRH0BsyfScR6g,Ibro Kumar,2020-08-11T14:30:00Z
7zJ4qiwR-3c,SDN ofisinde talihsizlik! 16 inçlik MacBook Pro’ya nazar değdi 😢,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-09-24T08:59:09Z
_XI1zWg_9iU,Que Macbook Comprar en 2020?,UCQBiLYv2BjHwwG3gc-n7JVA,Tech Santos,2019-11-29T00:49:22Z
gFLf1Cbckl4,MacBook Air M1 vs MacBook Pro M1 - Which is Best? | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2020-11-28T18:00:39Z
eq0ehGXME3Q,Qual Macbook comprar?,UCA9qj3cW-Up5yK_Rouab-Jw,Nissei,2018-08-16T20:06:10Z
