videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
0cjSE6hlw0s,A New Nintendo Switch Pro Controller Releases And Google Stadia&#39;s Bold Claim | News Wave,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2019-10-10,149178,5216,128,963,183706953,517000,2646,207,124,169,1202.4000244140625,2019-10-09,1243.0,2019-10-16
ltQjnU9tVXU,This Just Made Google Stadia Pointless?,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2020-02-06,123601,4328,154,873,183706953,517000,2646,218,114,122,1446.050048828125,2020-02-05,1518.6300048828125,2020-02-12
ggq5HihbdRw,The PlayStation 5 Finally Gets Revealed And Google Stadia Randomly Leaks A Game | News Wave,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2020-06-12,114501,5833,135,1240,183706953,517000,2646,322,184,175,1401.9000244140625,2020-06-11,1434.1199951171875,2020-06-18
hDjQ02QQUeQ,The Google Stadia Controller Is A Nightmare To Disassemble,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2019-11-26,102174,4084,170,536,183706953,517000,2646,158,51,112,1305.6400146484375,2019-11-25,1288.8599853515625,2019-12-02
nMRsFzmoJWo,The Pokemon Company Is Suing Leakers And Google Stadia Caught Lying? | News Wave,UCoIXnB865l9Ex9zs4OIXTdQ,Spawn Wave,2019-11-26,84182,4019,108,897,183706953,517000,2646,200,124,108,1305.6400146484375,2019-11-25,1288.8599853515625,2019-12-02
BEjixL7bfQo,PRIMO VIDEO con GOOGLE #STADIA!,UCSFC5Cio8zaLQDFPxA7y_HQ,FavijTV,2019-12-23,242409,17193,411,474,3694190365,5990000,2612,15,5,261,1351.219970703125,2019-12-20,1354.6400146484375,2019-12-27
M4x-w7fA3bI,¡¡¡MI EXPERIENCIA SINCERA CON GOOGLE STADIA!!! - Sasel - founder edition - nube - streaming,UCF3Ez6QwZwwr_E7RZGJMW0A,saselandia,2019-11-20,242197,10174,4098,2477,213251586,357000,3374,48,40,943,1312.5899658203125,2019-11-19,1313.0,2019-11-26
DTQghQDUT2E,"¡GOOGLE STADIA ES UN TIMO,  OPINIÓN DE 3 MAESTROS! - Sasel - análisis - español - noticias",UCF3Ez6QwZwwr_E7RZGJMW0A,saselandia,2019-06-06,73928,4670,1261,1047,213251586,357000,3374,38,23,701,1044.6400146484377,2019-06-05,1079.0999755859377,2019-06-12
cZg5VMWW750,Google Stadia Connect E3 2019 Presentation,UCbu2SsF-Or3Rsn3NxqODImw,GameSpot,2019-06-06,225753,2730,886,920,2693861329,4470000,34967,173,87,169,1044.6400146484377,2019-06-05,1079.0999755859377,2019-06-12
NZrj-0TsyaM,DOOM 2016 - Google Stadia Gameplay,UCbu2SsF-Or3Rsn3NxqODImw,GameSpot,2019-03-19,83833,718,266,259,2693861329,4470000,34967,57,26,37,1188.550048828125,2019-03-18,1197.3800048828125,2019-03-25
4SC3yLAwl1g,Google Stadia Review In Progress,UCbu2SsF-Or3Rsn3NxqODImw,GameSpot,2019-11-18,61737,1038,192,341,2693861329,4470000,34967,67,45,53,1333.5400390625,2019-11-15,1293.6700439453125,2019-11-22
8smVVqraGG0,Google Stadia Connect Livestream At Gamescom 2019,UCbu2SsF-Or3Rsn3NxqODImw,GameSpot,2019-08-19,61230,635,446,165,2693861329,4470000,34967,46,20,27,1179.2099609375,2019-08-16,1153.5799560546875,2019-08-23
