videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
EpI68Nc2EGo,I&#39;m in Love with Google Home Mini - My New Personal Assistant,UCpgnh4y4rPc9jc_xpKBDm6Q,Sohag360,2018-04-11,256091,9498,589,1007,48888453,1090000,245,154,12,373,1036.5,2018-04-10,1079.3599853515623,2018-04-17
Gfc9UphfNxk,"Google Home unboxing, configuración y primer contacto - el altavoz INTELIGENTE en español-",UCYkoAtIMi6oFG_8SO5YrauQ,clipset,2018-06-19,251941,5017,436,397,402386237,2340000,1980,26,6,164,1183.5799560546875,2018-06-18,1139.280029296875,2018-06-25
vi5fvMZu0Ko,GOOGLE ASYSTENT OFICJALNIE W POLSCE. Tak steruje moim domem,UC-867iftJqBGr0mQ83xqyKw,Spider's Web TV,2019-01-16,223403,2563,289,379,36652800,115000,756,37,2,150,1086.510009765625,2019-01-15,1078.6300048828123,2019-01-22
bhh0aRUxV_w,الذكاء الاصطناعي في قلب بيتك | مراجعة Google Home Mini,UCuTqC4B8AhV5z_YrGlZeZ3g,Lawendy Tech لاوندي تك,2018-01-18,221706,5480,453,314,75869361,978000,559,9,0,181,1139.0999755859375,2018-01-17,1171.2900390625,2018-01-24
Akt5Rjv2D6k,10 Google Home Features You May Not Know— vs Alexa,UCwOBG77Tm8cE24FPxHb_abw,Smart Home Solver,2020-02-11,200814,3181,80,222,27040302,241000,123,59,9,23,1508.6600341796875,2020-02-10,1518.72998046875,2020-02-14
0DOmnG8NCQA,HomePod與Google Home先別吵架，四台智慧音響比較一次看!,UCAr4MVsPBKjhg5eLDDpbDFg,電獺少女-女孩的科技日常,2018-03-16,186467,1289,167,238,129588119,809000,1850,1,0,50,1150.6099853515625,2018-03-15,1053.1500244140623,2018-03-22
YR5sUebaK1U,Google Nest mini 智慧音箱 會說中文的 Google小姐 售價兩千台幣有找！,UCAr4MVsPBKjhg5eLDDpbDFg,電獺少女-女孩的科技日常,2019-11-30,173506,1682,55,208,129588119,809000,1850,2,1,89,1304.0899658203125,2019-11-29,1339.3900146484375,2019-12-06
AHRIcnBVvXI,Tu ASISTENTE PERSONAL en CASA: Google Home,UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2018-06-23,185974,4045,158,260,695380312,3150000,3180,22,4,110,1169.2900390625,2018-06-22,1129.18994140625,2018-06-29
azwdn9xKxcI,TRUQUES AVANÇADOS / DICAS para GOOGLE ASSISTENTE / GOOGLE HOME e CELULARES ANDROID!,UCDUdvPnNWjQCif_GnrhUE6Q,EscolhaSegura,2019-09-25,183057,15372,240,430,229404306,1630000,1111,21,4,157,1218.3299560546875,2019-09-24,1206.0,2019-10-01
A2R1JUGIYas,GOOGLE HOME HADER GULDBORG!?,UCb4MDdp49a-9zP9MIj24f6g,Moller,2019-05-10,178803,4763,107,298,17355036,66600,261,15,3,67,1167.969970703125,2019-05-09,1184.5,2019-05-16
fzC-rlrCvEs,Bliver Uvenner Med Google Home!,UCnKXl4f_8Timd6gdJcNh7sw,Benjamin Jønsson,2019-01-08,176985,3982,256,291,62172219,131000,260,21,9,148,1075.9200439453123,2019-01-07,1051.510009765625,2019-01-14
c43nr5iBihg,Google Home Gør Mig Nervøs!,UCnKXl4f_8Timd6gdJcNh7sw,Benjamin Jønsson,2019-11-01,86799,3901,82,189,62172219,131000,260,19,2,110,1258.800048828125,2019-10-31,1306.93994140625,2019-11-07
zFr5K8rl1S8,Google Home Er IRRITERENDE!,UCnKXl4f_8Timd6gdJcNh7sw,Benjamin Jønsson,2019-03-20,63541,2411,64,153,62172219,131000,260,18,8,78,1202.4599609375,2019-03-19,1189.8399658203125,2019-03-26
f0abR0j8Z5g,تجربتي مع الإخوة الاعداء  Google home و amazon alexa ولماذا قررت ان استعملهما معا !,UCO58fldVogtwlz7c2PTeWrg,قناة المحترف | Almohtarif channel,2018-01-24,152216,6894,379,936,264541054,3790000,1436,13,2,347,1176.1700439453125,2018-01-23,1177.3699951171875,2018-01-30
v6sR43O__8A,Google Home - Cum să-ți faci casa smart (Review în Română),UCibISIUAQA-V4tyoHU5nilw,Darwin,2017-02-25,151006,3793,97,256,36230278,164000,566,14,0,54,847.8099975585938,2017-02-24,849.0800170898438,2017-03-03
H3QGhIyKrUI,Getest: hoe handig is de Google Nest Hub?,UCDmYblK8ScOM4LEfXCQNzCw,Bright,2019-02-13,149946,3221,236,123,61568251,222000,2079,17,0,40,1127.5799560546875,2019-02-12,1126.510009765625,2019-02-19
