videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
vmQOxs17Fn4,M1 MacBook Pro vs M1 MacBook Air | Is the MacBook Pro obsolete?,UC3c8H4Tlnm5M6pXsVMGnmNg,Luke Miani,2020-11-18,279444,10302,272,1470,43762355,256000,393,519,133,292,119.38999938964844,2020-11-17,115.16999816894531,2020-11-24
1FiUi3LcxZ4,Is the M1 MacBook Air &#39;Pro&#39; now? It&#39;s not as crazy as it sounds...,UC3c8H4Tlnm5M6pXsVMGnmNg,Luke Miani,2020-11-17,201670,8715,178,1308,43762355,256000,393,418,117,262,120.3000030517578,2020-11-16,113.8499984741211,2020-11-23
S3rd442UeWE,"Apple Silicon is finally here! NEW M1 MacBook Pro, Air, and Mac mini",UC3c8H4Tlnm5M6pXsVMGnmNg,Luke Miani,2020-11-10,112964,4778,161,1430,43762355,256000,393,521,166,260,116.31999969482422,2020-11-09,120.3000030517578,2020-11-16
BUBYO591Fo8,MacBook Pro 13 Review - This M1 is Insane!,UCVlMUh4WsDQvOxCJJXmWwdw,Matthew Moniz,2020-11-17,276894,9998,248,1228,118097707,531000,970,328,107,242,120.3000030517578,2020-11-16,113.8499984741211,2020-11-23
wnU5FDeH0yw,M1 MacBook Air vs M1 MacBook Pro 13 Review - It&#39;s an Easy Choice!,UCVlMUh4WsDQvOxCJJXmWwdw,Matthew Moniz,2020-11-21,211010,5881,145,949,118097707,531000,970,259,73,165,117.33999633789062,2020-11-20,116.58999633789062,2020-11-27
wG_v20mQGGE,Do Not Buy the Wrong MacBook Air! // M1 MacBook Air Review,UCVlMUh4WsDQvOxCJJXmWwdw,Matthew Moniz,2020-11-29,128578,3241,120,452,118097707,531000,970,96,30,75,116.58999633789062,2020-11-27,123.08000183105469,2020-12-02
_sbtLSKBf1c,MacBook Air 2020 incelemesi ( Aşık olunan dizüstü bu mu? ),UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-05-14,271372,7295,1149,1134,491728975,1420000,5829,26,6,438,76.64185333251953,2020-05-13,79.52666473388672,2020-05-20
cMZ-bvu0Rss,Bir bilgisayara 9 BİN TL vermek? MacBook Air Uzun Kullanım Testi,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-02-09,171666,3222,203,698,491728975,1420000,5829,21,3,149,78.86502075195312,2020-02-07,80.07746124267578,2020-02-14
7zJ4qiwR-3c,SDN ofisinde talihsizlik! 16 inçlik MacBook Pro’ya nazar değdi 😢,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-09-24,150418,6572,396,1226,491728975,1420000,5829,54,18,838,106.93550872802734,2020-09-23,115.61054229736328,2020-09-30
tX2_EJbeVQU,"11 dakikada Apple&#39;ın perişan ettiği yeni cihazlar: MacBook Air, MacBook Pro, Mac mini",UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-11-11,68151,2382,153,585,491728975,1420000,5829,7,8,223,115.97000122070312,2020-11-10,119.38999938964844,2020-11-17
-AYeMHVGpL4,MacBook Air 2020 開箱評測！剪刀式鍵盤回來啦！值得買嗎？哪些規格升級了？,UCAr4MVsPBKjhg5eLDDpbDFg,電獺少女-女孩的科技日常,2020-05-27,266199,3436,117,364,129588119,809000,1850,1,0,208,78.90386199951172,2020-05-26,80.55054473876953,2020-06-02
lI2V_xu7xww,Test MacBook Air M1 (2020) - Ça change tout !,UCaybrunQi8xWgPMgv1AYBHw,TheiCollection,2020-11-17,264296,12501,233,1464,118628624,705000,789,126,37,607,120.3000030517578,2020-11-16,113.8499984741211,2020-11-23
NBLRFe2BnjE,Apple annonce les Mac du futur !,UCaybrunQi8xWgPMgv1AYBHw,TheiCollection,2020-11-10,244906,12045,201,993,118628624,705000,789,57,21,408,116.31999969482422,2020-11-09,120.3000030517578,2020-11-16
YqeRrUStXCg,Test MacBook Air 2020 - La référence !,UCaybrunQi8xWgPMgv1AYBHw,TheiCollection,2020-05-12,209358,6428,139,708,118628624,705000,789,50,10,228,78.47537231445312,2020-05-11,78.4629135131836,2020-05-18
WXdfpXbxotE,"Какой макбук выбрать в 2020 и НЕ ПЕРЕПЛАТИТЬ? MacBook Air, Pro, Mac Mini, iMac? Новый или бу?",UCXD_ZzazPrbsHFBDEtrKM2Q,Яблочный Маньяк,2019-12-06,250404,8854,947,509,42144657,242000,431,3,0,96,65.29194641113281,2019-12-05,66.73751831054689,2019-12-12
i9-V3Wi-4C4,ARRANJEI um MACBOOK por $200 !!,UCDOZDfbVGOrywV4n0WeaRAA,Bernardo Almeida,2019-06-26,247814,12290,265,557,68946553,585000,640,23,9,304,47.75486755371094,2019-06-25,49.50320434570313,2019-07-02
aMrhEQMvr2Y,Il Mac ECONOMICO - MacBook Air 2020 Unboxing e Prime Impressioni,UCMK6UT4HQiOdtl-1SAxxO_w,Manuel Agostini,2020-03-20,241723,10422,253,868,31789859,202000,785,35,37,305,60.3211555480957,2020-03-19,63.68739318847656,2020-03-26
w_G3sFCfC7M,Apple M1 Macs: Why you should wait,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-11-12,235882,3494,1032,606,1288417378,2890000,19961,193,66,112,119.48999786376952,2020-11-11,118.02999877929688,2020-11-18
